series_id,family,subgroup,contrast_id,candidate,control,formula,metric,paired_delta
YAHOOA1__real_28,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,0.0
YAHOOA1__real_28,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,-0.0666666666666667
YAHOOA1__real_28,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,-0.0606698227512674
YAHOOA1__real_28,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,0.0
YAHOOA1__real_28,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,-0.0666666666666667
YAHOOA1__real_28,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,-0.009406544874934
YAHOOA1__real_28,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,0.0
YAHOOA1__real_28,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,-0.2380952380952382
YAHOOA1__real_28,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,-0.0314684447459346
YAHOOA1__real_28,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,0.0
YAHOOA1__real_28,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
YAHOOA1__real_28,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,0.0512632778763333
YAHOOA1__real_28,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,0.0
YAHOOA1__real_28,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,-0.1714285714285714
YAHOOA1__real_28,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,0.0292013780053327
YAHOOA1__real_28,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,0.0
YAHOOA1__real_29,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,0.0
YAHOOA1__real_29,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,0.159596383873398
YAHOOA1__real_29,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,-0.0109245244481476
YAHOOA1__real_29,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,-0.0833333333333333
YAHOOA1__real_29,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,0.022655592139767
YAHOOA1__real_29,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,0.0535953041030849
YAHOOA1__real_29,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,-0.0833333333333333
YAHOOA1__real_29,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.1125751278185284
YAHOOA1__real_29,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,0.0506684574199615
YAHOOA1__real_29,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,-0.0833333333333333
YAHOOA1__real_29,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,-0.0470212560548695
YAHOOA1__real_29,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,0.0615929818681091
YAHOOA1__real_29,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
YAHOOA1__real_29,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,0.0899195356787614
YAHOOA1__real_29,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,-0.0029268466831234
YAHOOA1__real_29,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,0.0
YAHOOA1__real_29,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,-0.0696768481946366
YAHOOA1__real_29,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,0.0079976777650241
YAHOOA1__real_3,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,0.0
YAHOOA1__real_3,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,0.04413799854651
YAHOOA1__real_3,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,0.0282235179556431
YAHOOA1__real_3,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,0.0
YAHOOA1__real_3,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,0.0040992975400339
YAHOOA1__real_3,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,0.0568147393231144
YAHOOA1__real_3,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,0.0
YAHOOA1__real_3,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.0054983648285082
YAHOOA1__real_3,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,0.0715116648190091
YAHOOA1__real_3,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,0.0
YAHOOA1__real_3,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,-0.0386396337180017
YAHOOA1__real_3,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,0.043288146863366
YAHOOA1__real_3,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
YAHOOA1__real_3,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,0.0013990672884742
YAHOOA1__real_3,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,0.0146969254958947
YAHOOA1__real_3,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,0.0
YAHOOA1__real_3,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,-0.0427389312580358
YAHOOA1__real_3,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,-0.0135265924597484
YAHOOA1__real_30,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,0.0
YAHOOA1__real_30,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,0.0106656013544098
YAHOOA1__real_30,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,0.0301931911155358
YAHOOA1__real_30,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,0.0
YAHOOA1__real_30,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,0.0115750911625394
YAHOOA1__real_30,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,-0.0185975520293214
YAHOOA1__real_30,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,0.0
YAHOOA1__real_30,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.0219419609548537
YAHOOA1__real_30,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,0.0129494231856801
YAHOOA1__real_30,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,0.0
YAHOOA1__real_30,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,0.0112763596004439
YAHOOA1__real_30,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,-0.0172437679298557
YAHOOA1__real_30,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
YAHOOA1__real_30,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,0.0103668697923143
YAHOOA1__real_30,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,0.0315469752150016
YAHOOA1__real_30,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,0.0
YAHOOA1__real_30,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,-0.0002987315620954
YAHOOA1__real_30,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,0.0013537840994657
YAHOOA1__real_31,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,0.0
YAHOOA1__real_31,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,-0.0796989504449484
YAHOOA1__real_31,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,0.003030668295944
YAHOOA1__real_31,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,0.0
YAHOOA1__real_31,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,0.3135256078074832
YAHOOA1__real_31,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,-0.0561110987474176
YAHOOA1__real_31,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,0.0
YAHOOA1__real_31,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.2901898887543429
YAHOOA1__real_31,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,-0.0274619358867853
YAHOOA1__real_31,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,0.0
YAHOOA1__real_31,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,0.3698888391992913
YAHOOA1__real_31,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,-0.0304926041827293
YAHOOA1__real_31,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
YAHOOA1__real_31,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,-0.0233357190531403
YAHOOA1__real_31,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,0.0286491628606322
YAHOOA1__real_31,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,0.0
YAHOOA1__real_31,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,0.0563632313918081
YAHOOA1__real_31,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,0.0256184945646882
YAHOOA1__real_32,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,-0.1999999999999999
YAHOOA1__real_32,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,0.182633147996873
YAHOOA1__real_32,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,0.054289281147728
YAHOOA1__real_32,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,0.0
YAHOOA1__real_32,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,0.0633764334773974
YAHOOA1__real_32,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,-0.0094518293154436
YAHOOA1__real_32,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,0.0
YAHOOA1__real_32,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.2108836626819895
YAHOOA1__real_32,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,0.0240928707369475
YAHOOA1__real_32,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,0.1999999999999999
YAHOOA1__real_32,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,0.0282505146851164
YAHOOA1__real_32,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,-0.0301964104107804
YAHOOA1__real_32,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
YAHOOA1__real_32,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,0.147507229204592
YAHOOA1__real_32,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,0.0335447000523911
YAHOOA1__real_32,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,0.1999999999999999
YAHOOA1__real_32,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,-0.035125918792281
YAHOOA1__real_32,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,-0.0207445810953368
YAHOOA1__real_33,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,0.0
YAHOOA1__real_33,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,0.0021589991928975
YAHOOA1__real_33,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,0.0293946257204807
YAHOOA1__real_33,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,0.0
YAHOOA1__real_33,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,0.0020063740402724
YAHOOA1__real_33,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,0.0273166447505449
YAHOOA1__real_33,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,0.0
YAHOOA1__real_33,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.0033045517535444
YAHOOA1__real_33,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,0.0449912451514322
YAHOOA1__real_33,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,0.0
YAHOOA1__real_33,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,0.0011455525606469
YAHOOA1__real_33,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,0.0155966194309514
YAHOOA1__real_33,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
YAHOOA1__real_33,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,0.001298177713272
YAHOOA1__real_33,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,0.0176746004008872
YAHOOA1__real_33,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,0.0
YAHOOA1__real_33,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,-0.0008608214796255
YAHOOA1__real_33,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,-0.0117200253195934
YAHOOA1__real_34,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,-0.2857142857142856
YAHOOA1__real_34,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,0.4833196961441989
YAHOOA1__real_34,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,-0.0251481769159208
YAHOOA1__real_34,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,-0.2857142857142856
YAHOOA1__real_34,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,-0.0285957420639847
YAHOOA1__real_34,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,0.0285554808349896
YAHOOA1__real_34,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,-0.1904761904761904
YAHOOA1__real_34,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.0210050736897769
YAHOOA1__real_34,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,0.027971148398181
YAHOOA1__real_34,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,0.0952380952380951
YAHOOA1__real_34,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,-0.462314622454422
YAHOOA1__real_34,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,0.0531193253141019
YAHOOA1__real_34,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0952380952380951
YAHOOA1__real_34,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,0.0496008157537616
YAHOOA1__real_34,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,-0.0005843324368085
YAHOOA1__real_34,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,0.3809523809523807
YAHOOA1__real_34,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,-0.4337188803904374
YAHOOA1__real_34,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,0.0245638444791123
YAHOOA1__real_36,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,0.0
YAHOOA1__real_36,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,0.0220588235294117
YAHOOA1__real_36,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,0.0131775064573005
YAHOOA1__real_36,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,0.0
YAHOOA1__real_36,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,-0.0926404245908889
YAHOOA1__real_36,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,-0.0408150862219105
YAHOOA1__real_36,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,0.0
YAHOOA1__real_36,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,-0.0861904761904761
YAHOOA1__real_36,Yahoo,Yahoo-A1,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,-0.0295100453931763
YAHOOA1__real_36,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,0.0
YAHOOA1__real_36,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,-0.1082492997198879
YAHOOA1__real_36,Yahoo,Yahoo-A1,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,-0.0426875518504769
YAHOOA1__real_36,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
YAHOOA1__real_36,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,0.0064499484004127
YAHOOA1__real_36,Yahoo,Yahoo-A1,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,0.0113050408287341
YAHOOA1__real_36,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,0.0
YAHOOA1__real_36,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,-0.015608875128999
YAHOOA1__real_36,Yahoo,Yahoo-A1,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,-0.0018724656285663
YAHOOA1__real_37,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,0.1666666666666666
YAHOOA1__real_37,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,-0.0387551630771515
YAHOOA1__real_37,Yahoo,Yahoo-A1,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,0.2214403261142553
YAHOOA1__real_37,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,-0.0476190476190476
YAHOOA1__real_37,Yahoo,Yahoo-A1,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,-0.4716919115674605
