run_id,series_id,family,track,seed,trajectory,checkpoint,arm,vus_pr,auprc,vus_roc,auroc,score_sha256,data_sha256,config_sha256,vendor_sha
073_SMD_id_17_Facility_tr_5926_1st_10620__seed_2027__PAPERNEG_NONOVERLAP__LAST,073_SMD_id_17_Facility_tr_5926_1st_10620,SMD,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.23952029858516652,0.3467704897532754,0.9696391762112849,0.9668804541218333,d24d3d7c8b0e8ea78c1cc553faaebb1b4a5cedb6377d87e70c3aec7fe27b4618,e54f93c686a3eb460d9831de77efa760210ccc72f107bdc05813928b999c42c5,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
074_SMD_id_18_Facility_tr_7174_1st_21230__seed_2027__PAPERNEG_NONOVERLAP__LAST,074_SMD_id_18_Facility_tr_7174_1st_21230,SMD,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.9176960407516588,0.7961933977628222,0.9994801071761807,0.998083331738325,b3963f7e9916886c10303f8c55e7c97d760849c66a13f74a16f699598fb3be67,3d9aef3071aa195e266a515922a88d964fbf84206bf5aafaf9d965c551cc27a9,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
074_WSD_id_46_WebService_tr_990_1st_1090__seed_2027__PAPERNEG_NONOVERLAP__LAST,074_WSD_id_46_WebService_tr_990_1st_1090,WSD,U,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.3467121530879897,0.253617703459778,0.97349176062393,0.9679029425441075,7ec3e0851f5f1df46a670968313aae79714121e6d7d43157580b74b59b53adc8,d80a8f0419f1d63e8c76ca460b7b0fef0705c7e6b2540bbd9f2e67c297597f8b,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
075_SMD_id_19_Facility_tr_564_1st_664__seed_2027__PAPERNEG_NONOVERLAP__LAST,075_SMD_id_19_Facility_tr_564_1st_664,SMD,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.048873075186205824,0.02287534303567925,0.5221167401525175,0.615142887193746,4f58d195c1517038cf8523f219d8f923b522e003a4563d9f7f2ca5e6392c1a22,2e898edb5b017b0156b645c7c72dc1711683ca7c00e6bdf3deb70f270651ec85,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
076_SMD_id_20_Facility_tr_5925_1st_17580__seed_2027__PAPERNEG_NONOVERLAP__LAST,076_SMD_id_20_Facility_tr_5925_1st_17580,SMD,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.760524884289537,0.8014422008271018,0.9988889832370038,0.9989515236677571,7e8b040afb7a4e534c59179ab6b1daf865112298cb6b2c3a623f17feaa03e924,eacc2ed48af7f90df8c5bee6d1e9850eacc5c5776614ce7dfaed2301a7bd358c,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
077_SMD_id_21_Facility_tr_3026_1st_3126__seed_2027__PAPERNEG_NONOVERLAP__LAST,077_SMD_id_21_Facility_tr_3026_1st_3126,SMD,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.2900378412812762,0.1936895552756805,0.9003433221260282,0.8050999881561842,5ab412a91adb45f9687e6704f4e8d31c25942e44ce94dbeca99c8b3ca14b867a,5d02602bd15d8550ff356a8f983a29a726698a9ea59a8c6e9e2069979a70f503,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
078_SMD_id_22_Facility_tr_500_1st_326__seed_2027__PAPERNEG_NONOVERLAP__LAST,078_SMD_id_22_Facility_tr_500_1st_326,SMD,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.2885672278141761,0.746183437404946,0.6373354878195141,0.9115614725747334,5e3234d168b08119aa901c93ab14d10e540c52db216066109a06c104d6fc948f,de71151d9e55c8d563aabc5122af1f45b96f8b76b03b77e411eee24f1b85d1d9,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
079_LTDB_id_1_Medical_tr_3618_1st_3718__seed_2027__PAPERNEG_NONOVERLAP__LAST,079_LTDB_id_1_Medical_tr_3618_1st_3718,LTDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.9316654259683843,0.8676000666169813,0.9898871305535075,0.9785455683028106,04d868c1fec0567bbce49a6f8b1402d685b99398d46ccb76fa877492b4b797e1,375d678eed0793cfb82662e87f60f850f2e3726f1aa6ef631558b2f42204bef0,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
080_LTDB_id_2_Medical_tr_500_1st_266__seed_2027__PAPERNEG_NONOVERLAP__LAST,080_LTDB_id_2_Medical_tr_500_1st_266,LTDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.5244850948326608,0.4784650126911397,0.8492543943773518,0.8261752701271148,60a1aaf5272c4b1f4284c4aa0bae72919c5a3e1de67d48ac843fdc935b07970a,d7909935a99670e80e125739331e17cb44be738de2315c5b1d9fce635d3f30a0,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
081_LTDB_id_3_Medical_tr_500_1st_26__seed_2027__PAPERNEG_NONOVERLAP__LAST,081_LTDB_id_3_Medical_tr_500_1st_26,LTDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.29369447488513856,0.24219826393706062,0.36857882148461013,0.2943222653057632,c64bec3fdc8c269f8fb3c20ed3c932d6089629287933e34de5a3cd95e4c8be76,7e85c3a0b687abdd3b05865c9b6420804889618a99cc3f367d6918d6cfe029c6,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
083_LTDB_id_5_Medical_tr_15502_1st_15602__seed_2027__PAPERNEG_NONOVERLAP__LAST,083_LTDB_id_5_Medical_tr_15502_1st_15602,LTDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.5151059464922394,0.570341186189191,0.9973460988791581,0.9972854399867848,8ff8f2188a6d9e24a96ff566b4e3694b2c57927ef3b7d81b7b5d228ca74ba1a1,78adc3419403602db31810e8588e9313ba9a9b1b640ac0fb04ea72aff84e5099,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
084_SVDB_id_1_Medical_tr_12973_1st_13073__seed_2027__PAPERNEG_NONOVERLAP__LAST,084_SVDB_id_1_Medical_tr_12973_1st_13073,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.0705334432204007,0.09353305841802614,0.7826601653799152,0.7547355395207243,a2db44094a8586c0bcc40168d5a16bafaae3ad87f2634d13a200ec93d175a716,2f8fa76a800164e256ec16429b21460d6ef78cae93b4c18edf9ff9daec331ced,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
085_SVDB_id_2_Medical_tr_50000_1st_54982__seed_2027__PAPERNEG_NONOVERLAP__LAST,085_SVDB_id_2_Medical_tr_50000_1st_54982,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.5766811539257379,0.4637946433602475,0.9604896533318159,0.9247580981012927,4c7432fafaf3169a1e5582a00044dde9914106900772193d143fe202b36a9bf3,611b4c73f90e263f2fcc9bce60af5ef1b76a3412ae087258680c61e40922d872,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
086_SVDB_id_3_Medical_tr_533_1st_633__seed_2027__PAPERNEG_NONOVERLAP__LAST,086_SVDB_id_3_Medical_tr_533_1st_633,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.7377446701291951,0.7381404663529892,0.9548812237594297,0.9423799301334541,a87830ea2a49fdc95a98041256ce8bb5461d87fa80184691c129d16fc9a3c7a1,1a5754daeb93c64fb6e89841757f486e9478a137df1170e58fc74a8437554e7a,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
087_SVDB_id_4_Medical_tr_5421_1st_5521__seed_2027__PAPERNEG_NONOVERLAP__LAST,087_SVDB_id_4_Medical_tr_5421_1st_5521,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.9681797653328221,0.9246643692001616,0.9982237468579729,0.9956675982780652,1c29024ad3379740073d5bf439ff436516e1e19b8a7a4634c86e1e0e88998c9b,bea6b876eafe26b4f36cd5d80e99d986f7cbd5901d870dc4923f93f2d9f3abd3,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
088_SVDB_id_5_Medical_tr_500_1st_168__seed_2027__PAPERNEG_NONOVERLAP__LAST,088_SVDB_id_5_Medical_tr_500_1st_168,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.6061673855335665,0.44079768871675035,0.9055753671857322,0.8146461854771637,4c534a63ef70f0779f538281be22b65beda79c536faa8364246f8d32ed60897a,81ba64df413d7a7d7975fd0c3798c985ad8fa0336127be2c096bbdc6b80ef633,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
089_SVDB_id_6_Medical_tr_50000_1st_83083__seed_2027__PAPERNEG_NONOVERLAP__LAST,089_SVDB_id_6_Medical_tr_50000_1st_83083,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.3125106201156117,0.28136095298065983,0.9800804656928346,0.9812895489371124,833c0bad330b06f9a0f919f7358ef14cbd4779655dcf664ec0a697cafac04d86,c37459c63f607967c2bdaf31566cc33583f5ba487b9211b2c4db624aaf664e10,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
089_WSD_id_61_WebService_tr_1010_1st_1110__seed_2027__PAPERNEG_NONOVERLAP__LAST,089_WSD_id_61_WebService_tr_1010_1st_1110,WSD,U,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.7643713293420894,0.24672994272524312,0.9924562996442369,0.9696934655752302,6797da28741be234011ed3ec590cb2088951af9db9a8b7fdb7642aaa1e42e805,d91cccc260f51de2819cab1246a7f12da608484b41f87091722b3e1bf9a0087e,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
091_SVDB_id_8_Medical_tr_500_1st_126__seed_2027__PAPERNEG_NONOVERLAP__LAST,091_SVDB_id_8_Medical_tr_500_1st_126,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.23887185934818514,0.29245525494468483,0.4832718311290042,0.4912794218949885,bb4bfad1f1c81a73602cf3ac1fa2e52dabb200c9688d870316970fdc328c06e5,a4c8fd671d9e68ea4d06ffc9f958b28d886b357c83fb0f012604381ccc985705,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
092_SVDB_id_9_Medical_tr_2674_1st_2774__seed_2027__PAPERNEG_NONOVERLAP__LAST,092_SVDB_id_9_Medical_tr_2674_1st_2774,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.7718766342080035,0.867586233688889,0.9765213912994752,0.9821680882359494,e8ca7cbc5ff11b2c3f74f82e430bb10e502b022ecbe994ecdefe9ec17d92335a,d6e4e220f3d41b6f06f454c8c581e83b8312e59e0233a14ea2a28ad2af232f9b,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
093_SVDB_id_10_Medical_tr_500_1st_37__seed_2027__PAPERNEG_NONOVERLAP__LAST,093_SVDB_id_10_Medical_tr_500_1st_37,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.7341139436857904,0.6260528793811775,0.9617417759835528,0.9094399269317851,8609381153616c1e2147940dff3e32775e43b2f7975106106bfa8494eb60f3c0,82e5e2139d1c2399681a0d1656074dfe36a38b58e8a131062f7f7ff0274b15c7,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
094_SVDB_id_11_Medical_tr_20100_1st_23611__seed_2027__PAPERNEG_NONOVERLAP__LAST,094_SVDB_id_11_Medical_tr_20100_1st_23611,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.8482309426983259,0.7809158904377442,0.9981300433969789,0.9965136833301204,ba86de9d2e294f88677f0605c481cc104854db8a11070a2350e133f576506888,26eab516a2cc45e78eba17d5edbedfbcca53ca9a573bac9a137e5f583ab0387d,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
094_WSD_id_66_WebService_tr_3309_1st_3914__seed_2027__PAPERNEG_NONOVERLAP__LAST,094_WSD_id_66_WebService_tr_3309_1st_3914,WSD,U,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.831184978312458,0.47972975073602264,0.9992754311070483,0.9965719479732508,e17d3405a6dba97cc502755860e9f0d6886c55b630061efa35ed35630f21ed15,527269823a5b91453b4241357980df8b722f8b3306a1397c460d38ab42e0b165,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
095_SVDB_id_12_Medical_tr_6264_1st_6364__seed_2027__PAPERNEG_NONOVERLAP__LAST,095_SVDB_id_12_Medical_tr_6264_1st_6364,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.6020715701346958,0.44837918342199834,0.970681332595752,0.9382592850510143,47eb5f7e963fd4b4ad48072431241c08e86c78a7a0e82a1faad924961275e851,8e79cb7eba090738bae2d21321627235e550bbe320371d8b55f9678ff438faa0,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
096_SVDB_id_13_Medical_tr_500_1st_444__seed_2027__PAPERNEG_NONOVERLAP__LAST,096_SVDB_id_13_Medical_tr_500_1st_444,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.3764953666122504,0.3435174616526058,0.9430402076745383,0.9065406947750962,3620ba7872477559bd8a4188939bdefc419142daf32a7dec91cd2c1ddce14660,87a4baba2977966de680aeb9c8cd6a8d357a394d590f7e4b099471eb2e3d4353,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
097_SVDB_id_14_Medical_tr_1031_1st_1131__seed_2027__PAPERNEG_NONOVERLAP__LAST,097_SVDB_id_14_Medical_tr_1031_1st_1131,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.9527447050589669,0.8892461675268982,0.9935755607363922,0.9828863685467861,292b3553861a838deb844111d2feb0a050f20471241683b7b00a5848011ca109,9b2eae12ccd1d5387d50116ee7ae47259020744294c141f695724bf88a07657f,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
098_SVDB_id_15_Medical_tr_500_1st_303__seed_2027__PAPERNEG_NONOVERLAP__LAST,098_SVDB_id_15_Medical_tr_500_1st_303,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.14065472493466497,0.19722658976678875,0.5360442426419145,0.5141614774599218,b878f715735fc9eed4f487b23ea5e94cc1146f56e99301b6ac4a400c6f9cc0c5,98797796ad121fe7321edd8ffdd6f6129d7cded73e05b3031fe3645423fd72b9,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
099_SVDB_id_16_Medical_tr_1115_1st_1215__seed_2027__PAPERNEG_NONOVERLAP__LAST,099_SVDB_id_16_Medical_tr_1115_1st_1215,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.6105673050586776,0.5754500138902096,0.9285143373924041,0.9086004483061011,b1c61ae2607338f74d7c08dc1bb25082d55813329bcd0812c3d28a60ed593456,f640c6b91cb99c6c2604843cf73275a72d78d0ed140f67553d03d7febc352787,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
099_WSD_id_71_WebService_tr_4559_1st_14411__seed_2027__PAPERNEG_NONOVERLAP__LAST,099_WSD_id_71_WebService_tr_4559_1st_14411,WSD,U,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.5352133469405688,0.5338570315898963,0.998703454442106,0.9982278701599876,606f58bd0f76168d2120f7519a2b0733315ac3343d90530ee0bd8ff943687bca,642fa4be2c786af2fcf4a0ac35f838271a27012ec1d2d4d39b605321fce89d07,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
100_SVDB_id_17_Medical_tr_17803_1st_17903__seed_2027__PAPERNEG_NONOVERLAP__LAST,100_SVDB_id_17_Medical_tr_17803_1st_17903,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.9229581036094239,0.8841477681192781,0.9962835110763402,0.9878987309150684,2283c96db95aa96540c908a34795a80e58f7a4a872f489117ac1b35b5feb59d0,e956a79615a26480c1854933b375af023a39b701760c35d696eb2d1a39a54b30,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
101_SVDB_id_18_Medical_tr_1851_1st_1951__seed_2027__PAPERNEG_NONOVERLAP__LAST,101_SVDB_id_18_Medical_tr_1851_1st_1951,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.59879051104257,0.5974440985524299,0.8983431262686117,0.8611268191608651,1dd3259d5a26a20534eb2c55706900e272e63fda3214658d426960427076d844,75c1de3292e1792526d5a5543a1d1207dba124b5f5a6ecf4bc136c0acd77d60a,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
102_SVDB_id_19_Medical_tr_50000_1st_107354__seed_2027__PAPERNEG_NONOVERLAP__LAST,102_SVDB_id_19_Medical_tr_50000_1st_107354,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.5348884163252401,0.6443416524162595,0.9420891079111505,0.9697931928118285,e697cf50db2edf5763edd2b53da4c1fb5a50b410f9967729c14926a3e7bd5f1c,8ad299d482cd5ec125f9b59f5942abcecbb27306658fb8ecd3aa73a911d050d7,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
103_SVDB_id_20_Medical_tr_12167_1st_12267__seed_2027__PAPERNEG_NONOVERLAP__LAST,103_SVDB_id_20_Medical_tr_12167_1st_12267,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.3339218999960925,0.39541129383159956,0.9026822027758217,0.8969174373141469,093108936271843a5a3df2a126fe86ddd537ee4f68ea858515052c0166899821,f54937607de8968af1a40bb5cb6a0ad55ea4422d9b33c8b167e151ee8bf7a4df,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
104_SVDB_id_21_Medical_tr_50000_1st_106634__seed_2027__PAPERNEG_NONOVERLAP__LAST,104_SVDB_id_21_Medical_tr_50000_1st_106634,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.6778483353999893,0.6193830168774819,0.9891925296806323,0.9795204309297674,489e71e028922d2f13963ec3f38b76eac0a2c529d949961585eed7f72ee04bfc,722e2909cf9d450550c5c7a5152dfefdf84b848f5263d72ea6a0905a8c0516e3,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
105_SVDB_id_22_Medical_tr_500_1st_417__seed_2027__PAPERNEG_NONOVERLAP__LAST,105_SVDB_id_22_Medical_tr_500_1st_417,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.4326038671640146,0.39063404351750153,0.8084730273363788,0.7182911791759596,3b660355c144428ca2196f64076bed8a6fa1db0dc374986d10db8da3c250abc7,d88968bf82ae3482d2715ea24a7da5990e36c281600a6f0ed8188f9c97289882,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
106_SVDB_id_23_Medical_tr_37500_1st_121963__seed_2027__PAPERNEG_NONOVERLAP__LAST,106_SVDB_id_23_Medical_tr_37500_1st_121963,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.3820374598195589,0.5447616525325001,0.9954208194756019,0.9951994800552042,0231ae7310e60706f8e67d84ecde28b124c50b265ec18f4dcbe1bca72ed03b9b,199fdd8c6bd67351d02dbab79f031ed3e1f7d1f56748db35ed2e77a695153286,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
106_WSD_id_78_WebService_tr_3363_1st_3463__seed_2027__PAPERNEG_NONOVERLAP__LAST,106_WSD_id_78_WebService_tr_3363_1st_3463,WSD,U,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.6554764360811874,0.32218412252761564,0.9830984737296099,0.9221671734087857,f00c78045cd9d4fef16892e85d8e229406ec86c744667fcd757e7a993b20ab3d,c9ac5dbd78f30f168d33c78d24f1f7a2eb584ccbdd06d1cca4eec01fd7833c68,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
108_SVDB_id_25_Medical_tr_1238_1st_1338__seed_2027__PAPERNEG_NONOVERLAP__LAST,108_SVDB_id_25_Medical_tr_1238_1st_1338,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.5096734725540547,0.5087441829607103,0.7845910207267833,0.7791253064468482,14b8eef25b17cad5e24be06a7dc4dc33e80b7abd6bc2c6a97446302fe7bb52d5,51c5d2d92671027377656b10768d138f519a2747273f5901908509f23b5229bd,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
109_SVDB_id_26_Medical_tr_1038_1st_1138__seed_2027__PAPERNEG_NONOVERLAP__LAST,109_SVDB_id_26_Medical_tr_1038_1st_1138,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.5592989663036274,0.5504699278758522,0.918081927741264,0.9073605552443342,fae2550180c878ebd526994837f5e5034347e05c173a9ccfe334bdb239bf247d,05a20015fe61a1854c6dc4cee2242768acdc6e9653a27998e5a339f186354645,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
110_SVDB_id_27_Medical_tr_30824_1st_30924__seed_2027__PAPERNEG_NONOVERLAP__LAST,110_SVDB_id_27_Medical_tr_30824_1st_30924,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.5599295474199308,0.47718394661906705,0.9649911036954645,0.9384327469405425,4fe8c72948cc0fe657894ee731cfb86fc4fc6e9873c44d5c8ba1394255647c1e,2f65c67e49f479e6aceaef76ea42c6e3487eb804c42fcf7ee52ebd826b8d19d3,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
111_SVDB_id_28_Medical_tr_1791_1st_1891__seed_2027__PAPERNEG_NONOVERLAP__LAST,111_SVDB_id_28_Medical_tr_1791_1st_1891,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.9675651528583196,0.9067962323816319,0.9968147251914857,0.9901329668150134,5ff3dcf400a5fa2c1decd730436a5e5000bdc0887ee821bd82156fca2caa48e0,b22c93c8135b62d984c7c31ac887e7acaffe4ee87922b93c9afbc9f077464377,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
112_SVDB_id_29_Medical_tr_8226_1st_8326__seed_2027__PAPERNEG_NONOVERLAP__LAST,112_SVDB_id_29_Medical_tr_8226_1st_8326,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.02007490683393763,0.01337031445587174,0.5568353362537067,0.4775739731387752,f0e4faa87af95b93e4cd90536ca40d434292563c4a766851f0e6bd37b7d7b418,350efa6461b5bc2ece867df52b99bcf2b4c24f014bb4fc929c9629d083561d12,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
113_WSD_id_85_WebService_tr_500_1st_335__seed_2027__PAPERNEG_NONOVERLAP__LAST,113_WSD_id_85_WebService_tr_500_1st_335,WSD,U,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.125431914499796,0.07898135935423999,0.6753770530359856,0.6135297818925038,baa00c5d4c67d3a56ff4b383c6f857fc4243a5b96b4080a8b52d50f6b9a38f4b,6436241b93499e81ab44259febc78c20eb97ba614569bf0d552d498f479be82f,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
114_SVDB_id_31_Medical_tr_25000_1st_63090__seed_2027__PAPERNEG_NONOVERLAP__LAST,114_SVDB_id_31_Medical_tr_25000_1st_63090,SVDB,M,2027,PAPERNEG_NONOVERLAP,LAST,PAPERNEG_NONOVERLAP_LAST,0.06572029541032101,0.1256822235360726,0.8430235741544249,0.8243245085014169,4ce89e7299c49a38bf7a469492c50e3c6a61bfc3177ec68693778f76627026e8,1c6fae836493867ef8ca2959551e35f306b4454576883f9b3b046e2ac33b46ba,8414885694d7a346ca9b70251213b017791ade6611d04fb9e7f39ef6d238e824,d4c67116190efa4592dc6a8a157ced0def68b6af
