series_id,family,subgroup,n_points,n_positive,rel_vus_pr,full_vus_pr,delta_vus_pr,eligible,positive_pool,nonpositive_pool,positive_median_target,positive_distance,nonpositive_median_target,nonpositive_distance,delta_rank_ascending,delta_rank_descending,positive_selection_rank,nonpositive_selection_rank
SMAP__A-4,NASA,NASA-SMAP,10770,111,0.3951867213527356,0.3089149775535463,-0.08627174379918928,True,False,True,0.029174905161014897,,-0.0154133437016728,0.07085840009751648,23,466,,138.0
SMAP__A-5,NASA,NASA-SMAP,5398,51,0.310562572617201,0.3510846373540753,0.04052206473687431,True,True,False,0.029174905161014897,0.011347159575859411,-0.0154133437016728,,353,136,66.0,
SMAP__A-6,NASA,NASA-SMAP,5135,41,0.2277530276929937,0.2544334550252492,0.026680427332255535,True,True,False,0.029174905161014897,0.0024944778287593616,-0.0154133437016728,,318,171,10.0,
SMAP__A-7,NASA,NASA-SMAP,11510,2401,0.9969694026811222,0.9357342559883896,-0.06123514669273267,True,False,True,0.029174905161014897,,-0.0154133437016728,0.04582180299105987,38,451,,123.0
SMAP__A-8,NASA,NASA-SMAP,9137,3806,0.4916151379156072,0.5000656975359556,0.008450559620348463,True,True,False,0.029174905161014897,0.020724345540666433,-0.0154133437016728,,251,238,121.0,
SMAP__A-9,NASA,NASA-SMAP,9196,3865,0.3670242145232107,0.412076772160409,0.04505255763719829,True,True,False,0.029174905161014897,0.01587765247618339,-0.0154133437016728,,363,126,93.0,
SMAP__B-1,NASA,NASA-SMAP,10479,71,0.1808203533819266,0.2933723255583257,0.11255197217639912,True,True,False,0.029174905161014897,0.08337706701538422,-0.0154133437016728,,436,53,276.0,
SMAP__D-1,NASA,NASA-SMAP,11358,3259,0.2661096058200778,0.44496975485865,0.17886014903857217,True,True,False,0.029174905161014897,0.14968524387755727,-0.0154133437016728,,463,26,303.0,
SMAP__D-11,NASA,NASA-SMAP,10042,61,0.1867032110843262,0.2174396680093887,0.030736456925062494,True,True,False,0.029174905161014897,0.0015615517640475973,-0.0154133437016728,,326,163,7.0,
SMAP__D-12,NASA,NASA-SMAP,8230,2740,0.7738700213211939,0.8670390814990225,0.09316906017782867,True,True,False,0.029174905161014897,0.06399415501681377,-0.0154133437016728,,423,66,263.0,
SMAP__D-13,NASA,NASA-SMAP,9153,161,0.3268377029644869,0.4379352127811812,0.1110975098166943,True,True,False,0.029174905161014897,0.08192260465567941,-0.0154133437016728,,434,55,274.0,
SMAP__D-2,NASA,NASA-SMAP,11475,4218,0.3260340629031484,0.4628813028661711,0.13684723996302267,True,True,False,0.029174905161014897,0.10767233480200777,-0.0154133437016728,,452,37,292.0,
SMAP__D-3,NASA,NASA-SMAP,11520,3276,0.9211099184125882,0.9536138013848507,0.03250388297226259,True,True,False,0.029174905161014897,0.003328977811247691,-0.0154133437016728,,330,159,13.0,
SMAP__D-4,NASA,NASA-SMAP,11306,3248,0.8932185713892472,0.9002794202102486,0.007060848821001442,True,True,False,0.029174905161014897,0.022114056340013455,-0.0154133437016728,,245,244,129.0,
SMAP__D-5,NASA,NASA-SMAP,10189,51,0.1941536144072241,0.1601282510277843,-0.03402536337943979,True,False,True,0.029174905161014897,,-0.0154133437016728,0.01861201967776699,60,429,,101.0
SMAP__D-6,NASA,NASA-SMAP,10478,81,0.1802323458595121,0.18955920657172,0.009326860712207924,True,True,False,0.029174905161014897,0.019848044448806973,-0.0154133437016728,,256,233,115.0,
SMAP__D-7,NASA,NASA-SMAP,10225,2702,0.7877642447687621,0.9185232455752192,0.1307590008064572,True,True,False,0.029174905161014897,0.1015840956454423,-0.0154133437016728,,448,41,288.0,
SMAP__D-8,NASA,NASA-SMAP,10476,51,0.3987186294911777,0.3837869927836356,-0.014931636707542106,True,False,True,0.029174905161014897,,-0.0154133437016728,0.00048170699413069284,83,406,,4.0
SMAP__D-9,NASA,NASA-SMAP,9989,1156,0.1804227948871618,0.9213651718706168,0.740942376983455,True,True,False,0.029174905161014897,0.71176747182244,-0.0154133437016728,,486,3,326.0,
SMAP__E-1,NASA,NASA-SMAP,11396,508,0.6043340816026072,0.6650008197377931,0.06066673813518597,True,True,False,0.029174905161014897,0.031491832974171075,-0.0154133437016728,,389,100,229.0,
SMAP__E-10,NASA,NASA-SMAP,11385,322,0.6125767862265898,0.6346379286472423,0.02206114242065249,True,True,False,0.029174905161014897,0.007113762740362406,-0.0154133437016728,,300,189,39.0,
SMAP__E-11,NASA,NASA-SMAP,11394,295,0.6511869302700786,0.6755286757071755,0.024341745437096884,True,True,False,0.029174905161014897,0.004833159723918012,-0.0154133437016728,,310,179,23.0,
SMAP__E-12,NASA,NASA-SMAP,11392,583,0.440255366560493,0.4681151965026774,0.02785982994218439,True,True,False,0.029174905161014897,0.0013150752188305082,-0.0154133437016728,,321,168,5.0,
SMAP__E-13,NASA,NASA-SMAP,11520,264,0.2971710041819301,0.2940282998442141,-0.003142704337716018,True,False,True,0.029174905161014897,,-0.0154133437016728,0.012270639363956781,122,367,,56.0
SMAP__E-2,NASA,NASA-SMAP,11412,1398,0.4274095127671531,0.2995038151864024,-0.1279056975807507,True,False,True,0.029174905161014897,,-0.0154133437016728,0.11249235387907791,14,475,,147.0
SMAP__E-3,NASA,NASA-SMAP,11187,3213,0.2813444147992937,0.2987059847152449,0.017361569915951225,True,True,False,0.029174905161014897,0.011813335245063672,-0.0154133437016728,,284,205,70.0,
SMAP__E-4,NASA,NASA-SMAP,11234,2812,0.3772472402706355,0.2850134792098243,-0.09223376106081121,True,False,True,0.029174905161014897,,-0.0154133437016728,0.07682041735913842,22,467,,139.0
SMAP__E-5,NASA,NASA-SMAP,11174,321,0.152759281925516,0.1585327251374158,0.0057734432118997925,True,True,False,0.029174905161014897,0.023401461949115104,-0.0154133437016728,,239,250,138.0,
SMAP__E-6,NASA,NASA-SMAP,11180,66,0.232874175338003,0.2454287636850356,0.012554588347032603,True,True,False,0.029174905161014897,0.016620316813982294,-0.0154133437016728,,268,221,97.0,
SMAP__E-7,NASA,NASA-SMAP,11079,281,0.5507270455915793,0.5982602322408294,0.0475331866492501,True,True,False,0.029174905161014897,0.018358281488235206,-0.0154133437016728,,368,121,107.0,
SMAP__E-8,NASA,NASA-SMAP,11412,623,0.362909735513755,0.3119638609741769,-0.050945874539578107,True,False,True,0.029174905161014897,,-0.0154133437016728,0.03553253083790531,44,445,,117.0
SMAP__E-9,NASA,NASA-SMAP,11182,351,0.1689503451321513,0.1936821818253097,0.0247318366931584,True,True,False,0.029174905161014897,0.004443068467856498,-0.0154133437016728,,312,177,21.0,
SMAP__F-1,NASA,NASA-SMAP,11453,101,0.3833897465280337,0.3626149874292524,-0.020774759098781292,True,False,True,0.029174905161014897,,-0.0154133437016728,0.005361415397108493,76,413,,23.0
SMAP__F-2,NASA,NASA-SMAP,11487,2957,0.7856333634166529,0.7844513499418541,-0.0011820134747988487,True,False,True,0.029174905161014897,,-0.0154133437016728,0.01423133022687395,138,351,,73.0
SMAP__F-3,NASA,NASA-SMAP,11256,41,0.246886620755328,0.2158861023867589,-0.031000518368569097,True,False,True,0.029174905161014897,,-0.0154133437016728,0.015587174666896297,64,425,,97.0
SMAP__G-1,NASA,NASA-SMAP,11289,121,0.2629418831576989,0.1995961473911313,-0.0633457357665676,True,False,True,0.029174905161014897,,-0.0154133437016728,0.0479323920648948,36,453,,125.0
SMAP__G-2,NASA,NASA-SMAP,9839,41,0.5983610917302749,0.4398677608169701,-0.15849333091330475,True,False,True,0.029174905161014897,,-0.0154133437016728,0.14307998721163195,9,480,,152.0
SMAP__G-3,NASA,NASA-SMAP,10531,51,0.2597456729420412,0.2783104277641389,0.018564754822097684,True,True,False,0.029174905161014897,0.010610150338917212,-0.0154133437016728,,291,198,59.0,
SMAP__G-4,NASA,NASA-SMAP,10183,31,0.3853708132871372,0.40316429308448,0.017793479797342804,True,True,False,0.029174905161014897,0.011381425363672093,-0.0154133437016728,,287,202,67.0,
SMAP__G-6,NASA,NASA-SMAP,11521,101,0.2193475832764025,0.2272844400973135,0.007936856820910998,True,True,False,0.029174905161014897,0.0212380483401039,-0.0154133437016728,,247,242,125.0,
SMAP__G-7,NASA,NASA-SMAP,10475,268,0.5749016452738087,0.5404257154913943,-0.03447592978241443,True,False,True,0.029174905161014897,,-0.0154133437016728,0.019062586080741628,59,430,,102.0
SMAP__P-1,NASA,NASA-SMAP,11377,751,0.67380174245514,0.6565560803595565,-0.017245662095583536,True,False,True,0.029174905161014897,,-0.0154133437016728,0.0018323183939107368,79,410,,8.0
SMAP__P-3,NASA,NASA-SMAP,11348,1336,0.6100378726422507,0.6340025258543989,0.023964653212148135,True,True,False,0.029174905161014897,0.005210251948866762,-0.0154133437016728,,308,181,27.0,
SMAP__P-4,NASA,NASA-SMAP,10392,443,0.8297112445617784,0.8096959749721897,-0.020015269589588658,True,False,True,0.029174905161014897,,-0.0154133437016728,0.004601925887915859,77,412,,19.0
SMAP__P-7,NASA,NASA-SMAP,10924,1651,0.8666971003025337,0.8529117171795261,-0.013785383123007589,True,False,True,0.029174905161014897,,-0.0154133437016728,0.0016279605786652107,86,403,,7.0
SMAP__R-1,NASA,NASA-SMAP,10118,81,0.3586776416693223,0.3533643651585684,-0.005313276510753917,True,False,True,0.029174905161014897,,-0.0154133437016728,0.010100067190918882,113,376,,43.0
SMAP__S-1,NASA,NASA-SMAP,10149,448,0.777160815882342,0.8172193941816024,0.040058578299260406,True,True,False,0.029174905161014897,0.010883673138245509,-0.0154133437016728,,352,137,64.0,
SMAP__T-1,NASA,NASA-SMAP,11487,1536,0.5617046494705829,0.5484432319161346,-0.013261417554448207,True,False,True,0.029174905161014897,,-0.0154133437016728,0.002151926147224592,88,401,,10.0
SMAP__T-2,NASA,NASA-SMAP,11480,1785,0.1902844349501735,0.2253772042826431,0.0350927693324696,True,True,False,0.029174905161014897,0.0059178641714547064,-0.0154133437016728,,337,152,31.0,
SMAP__T-3,NASA,NASA-SMAP,11455,184,0.6595458626251705,0.6730720862729038,0.01352622364773337,True,True,False,0.029174905161014897,0.015648681513281526,-0.0154133437016728,,271,218,91.0,
YAHOOA1__real_1,Yahoo,Yahoo-A1,1420,2,0.9149282151155982,0.9542428614624376,0.039314646346839455,True,True,False,0.029174905161014897,0.010139741185824558,-0.0154133437016728,,349,140,57.0,
YAHOOA1__real_10,Yahoo,Yahoo-A1,1439,13,0.0882212954382417,0.2139366414377361,0.1257153459994944,True,True,False,0.029174905161014897,0.09654044083847951,-0.0154133437016728,,443,46,283.0,
YAHOOA1__real_11,Yahoo,Yahoo-A1,1439,19,0.0313164013776985,0.0437003503671862,0.012383948989487699,True,True,False,0.029174905161014897,0.016790956171527198,-0.0154133437016728,,267,222,98.0,
