series_id,family,subgroup,contrast_id,candidate,control,formula,metric,paired_delta
realAWSCloudwatch__ec2_cpu_utilization_77c1ca,NAB,NAB-AWS,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,-0.10769230769230781
realAWSCloudwatch__ec2_cpu_utilization_77c1ca,NAB,NAB-AWS,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,0.033484694245883004
realAWSCloudwatch__ec2_cpu_utilization_77c1ca,NAB,NAB-AWS,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,-0.029600757640396047
realAWSCloudwatch__ec2_cpu_utilization_77c1ca,NAB,NAB-AWS,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,-0.10769230769230781
realAWSCloudwatch__ec2_cpu_utilization_77c1ca,NAB,NAB-AWS,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,0.015369541515453
realAWSCloudwatch__ec2_cpu_utilization_77c1ca,NAB,NAB-AWS,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,-0.020932329766236157
realAWSCloudwatch__ec2_cpu_utilization_77c1ca,NAB,NAB-AWS,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,-0.1931623931623933
realAWSCloudwatch__ec2_cpu_utilization_77c1ca,NAB,NAB-AWS,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,0.0121972322065102
realAWSCloudwatch__ec2_cpu_utilization_77c1ca,NAB,NAB-AWS,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,0.004309807978608027
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,0.0
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,-0.04010824075202413
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,-0.004315966085596257
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,0.0
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,0.08743140118565296
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,0.03627407785764181
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,0.0
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.052981794877880795
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,0.03806950430750877
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,0.0
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,0.09309003562990492
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,0.04238547039310503
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,auprc,-0.03444960630777216
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,vus_pr,0.0017954264498669659
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,f1_max,0.0
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,auprc,0.005658634444251964
realAWSCloudwatch__ec2_cpu_utilization_825cc2,NAB,NAB-AWS,FACTORIAL_INTERACTION,IHP1_NCTP1,IHP0_NCTP0,FULL - IHP - NCTP + REL,vus_pr,0.006111392535463223
realAWSCloudwatch__ec2_cpu_utilization_ac20cd,NAB,NAB-AWS,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,f1_max,0.0
realAWSCloudwatch__ec2_cpu_utilization_ac20cd,NAB,NAB-AWS,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,auprc,-0.0046711369177409034
realAWSCloudwatch__ec2_cpu_utilization_ac20cd,NAB,NAB-AWS,IHP_MINUS_REL,IHP1_NCTP0,IHP0_NCTP0,IHP - REL,vus_pr,-0.0005438218584430388
realAWSCloudwatch__ec2_cpu_utilization_ac20cd,NAB,NAB-AWS,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,-0.16666666666666663
realAWSCloudwatch__ec2_cpu_utilization_ac20cd,NAB,NAB-AWS,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,0.05909475037014372
realAWSCloudwatch__ec2_cpu_utilization_ac20cd,NAB,NAB-AWS,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,-0.07363743680857704
realAWSCloudwatch__ec2_cpu_utilization_ac20cd,NAB,NAB-AWS,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,-0.16666666666666663
realAWSCloudwatch__ec2_cpu_utilization_ac20cd,NAB,NAB-AWS,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.04734013754450134
realAWSCloudwatch__ec2_cpu_utilization_ac20cd,NAB,NAB-AWS,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,-0.07921001135890082
